row_num,id,confidence,matched_entity,url,title,rest_status_before,delete_http,delete_result_status,rest_status_after,error
1045,12317,medium,blockdag,https://theccpress.com/link-xlm-fall-behind-as-blockdags-1m-x1-users-unlock-daily-crypto-gains/,LINK & XLM Fall Behind as BlockDAG’s 1M+ X1 Users Unlock Daily Crypto Gains,publish,200,trash,trash,
1046,12233,medium,qubetics,https://theccpress.com/as-kraken-expands-into-traditional-finance-qubetics-leads-the-top-coins-to-join-today-alongside-cosmos-and-toncoin/,"As Kraken Expands into Traditional Finance, Qubetics Leads the Top Coins to Join Today Alongside Cosmos and Toncoin",publish,410,,trash,
1047,12231,medium,qubetics,https://theccpress.com/qubetics-gala-aptos-massive-april-2025-developments-that-could-reshape-blockchain-utility/,"Qubetics, Gala, Aptos: Massive April 2025 Developments That Could Reshape Blockchain Utility",publish,200,trash,trash,
1048,12223,medium,web3 ai,https://theccpress.com/web3-ai-unifies-10-crypto-tools-vet-may-break-resistance-tao-recovers/,"Web3 ai Unifies 10 Crypto Tools, VET May Break Resistance, & TAO Recovers",publish,410,,trash,
1049,12219,medium,web3 ai,https://theccpress.com/5-best-long-term-cryptos-in-2025-web3-ai-ethereum-solana-more/,"5 Best Long-Term Cryptos in 2025: Web3 ai, Ethereum, Solana & More",publish,200,trash,trash,
1050,12210,medium,blockdag,https://theccpress.com/polkadot-bitcoin-blockdag-which-crypto-is-poised-to-lead-in-2025/,"Polkadot, Bitcoin, & BlockDAG: Which Crypto Is Poised to Lead in 2025?",trash,skip,already_trash,trash,
1051,12136,medium,qubetics,https://theccpress.com/qubetics-near-protocol-and-internet-computer-which-is-the-top-cryptocurrency-to-buy-after-trumps-crypto-push/,"Qubetics, NEAR Protocol, and Internet Computer: Which Is the Top Cryptocurrency to Buy After Trump’s Crypto Push?",publish,200,trash,trash,
1052,5702,medium,cold wallet,https://theccpress.com/ethereum-based-payfair-cold-wallet-hacked-site-closed/,"Ethereum-Based PayFair Cold Wallet Hacked, Site Closed",publish,410,,trash,
1053,2800,medium,cold wallet,https://theccpress.com/cold-wallet-vs-hot-wallet-how-are-they-different-and-which-one-is-better-for-you/,Cold Wallet vs Hot Wallet: How Are They Different and Which One is Better for You?,trash,skip,already_trash,trash,
1054,2460,medium,cold wallet,https://theccpress.com/trade-io-lost-50-million-of-its-native-tokens-stored-in-a-cold-wallet/,Trade.IO lost 50 Million of its Native Tokens Stored in a “Cold Wallet”,publish,200,trash,trash,
1055,29400,review,bdag,https://theccpress.com/3745m-raise-x1-x10-demo-put-bdag-ahead-of-ethena-and-icp/,$374.5M Raise & X1 + X10 Demo Put BDAG Ahead of Ethena andICP,publish,200,trash,trash,
1056,29378,review,bdag,https://theccpress.com/crypto-top-gainers-2025-bdag-ondo-link-sui-pengu-driving-real-growth/,"Crypto Top Gainers 2025: BDAG, ONDO, LINK, SUI & PENGU Driving Real Growth",publish,410,,trash,
1057,28066,review,bdag,https://theccpress.com/top-trending-cryptos-in-august-2025-bdag-doge-pepe-shib/,"Top Trending Cryptos in August 2025: BDAG, DOGE, PEPE & SHIB",publish,200,trash,trash,
1058,27740,review,bdag,https://theccpress.com/dashboard-v4-live-0-0016-bdag-10-btc-auction-before-aug-11/,"Dashboard V4 Live, $0.0016 BDAG & 10 BTC Auction Before Aug 11",publish,410,,trash,
1059,27333,review,bdag,https://theccpress.com/top-trending-cryptos-under-1-bdag-ada-trx-xlm/,"Top Trending Cryptos Under $1: BDAG, ADA, TRX, XLM",publish,200,trash,trash,
1060,25194,review,bdag,https://theccpress.com/cardano-near-072-trump-holds-920-bdag-now-available-at-0016/,"Cardano Near $0.72, TRUMP Holds $9.20, BDAG Now Available at $0.0016",publish,410,,trash,
1061,24953,review,bdag,https://theccpress.com/bdag-draws-millions-shib-price-analysis-monero-stays-solid/,"BDAG Draws Millions, SHIB Price Analysis, Monero Stays Solid",publish,200,trash,trash,
1062,24949,review,bdag,https://theccpress.com/bdag-beat-vesting-pass-ends-today-ltc-targets-354-pepe-pattern-flags-reversal/,"BDAG BEAT VESTING PASS Ends Today, LTC Targets $354 & PEPE Pattern Flags Reversal",trash,skip,already_trash,trash,
1063,24818,review,bdag,https://theccpress.com/bdag-0016-entry-80-unlock-surpass-ripple-price-prediction-near-trend/,BDAG’s $0.0016 Entry & 80% Unlock Surpass Ripple Price Prediction & NEAR Trend,publish,200,trash,trash,
1064,24202,review,arctic pablo,https://theccpress.com/arctic-pablo-brett-and-dogwifhat-soar-best-new-meme-coins-for-exponential-returns/,"Arctic Pablo, Brett, and Dogwifhat Soar: Best new meme coins for exponential returns",publish,200,trash,trash,
1065,23956,review,arctic pablo,https://theccpress.com/turbo-price-prediction-and-arctic-pablo-top-new-meme-coins-for-exponential-returns-in-2025/,Turbo Price Prediction and Arctic Pablo: Top New Meme Coins for Exponential Returns in 2025,publish,200,trash,trash,
1066,23411,review,bdag,https://theccpress.com/apt-target-19-ada-momentum-slows-bdags-global-launch-release-goes-viral/,"APT Target $19, ADA Momentum Slows, & BDAG’s GLOBAL LAUNCH release Goes Viral",publish,410,,trash,
1067,22599,review,bdag,https://theccpress.com/bdag-raises-323m-without-vc-a-new-era-for-fair-layer-1-launches/,BDAG Raises $323M Without VC: A New Era for Fair Layer 1 Launches,publish,200,trash,trash,
1068,22232,review,bdag,https://theccpress.com/over-2m-users-join-bdags-x1-app-xrp-faces-doubts-ondo-drops/,"Over 2M Users Join BDAG’s X1 App, XRP Faces Doubts & ONDO Drops",publish,410,,trash,
1069,21944,review,bdag,https://theccpress.com/eth-rally-gains-strength-doge-eyes-breakout-as-bdag-25-referral-pays-instantly/,"ETH Rally Gains Strength, DOGE Eyes Breakout as BDAG’s 25% Referral Pays Instantly",publish,200,trash,trash,
1070,21676,review,bdag,https://theccpress.com/bdags-mining-rigs-trends-eth-holds-at-2-7k-near-struggles/,"BDAG’s Mining Rigs Trends, ETH Holds at $2.7K, NEAR Struggles",publish,410,,trash,
1071,21674,review,bdag,https://theccpress.com/eth-price-target-vs-kaspa-dip-vs-bdags-potential/,ETH Price Target vs Kaspa Dip vs BDAG’s  Potential,publish,200,trash,trash,
1072,19482,review,bdag,https://theccpress.com/top-performing-cryptos-today-bdag-toncoin-doge-sui/,"Top Performing Cryptos Today: BDAG, Toncoin, DOGE, & SUI",trash,skip,already_trash,trash,
1073,19197,review,arctic pablo,https://theccpress.com/arctic-pablo-coin-rockets-ahead-of-pepe-coin-and-bonk/,Arctic Pablo Coin Rockets Ahead of Pepe Coin and Bonk,publish,200,trash,trash,
1074,18910,review,arctic pablo,https://theccpress.com/best-meme-coins-for-exponential-returns-arctic-pablo-dogs-book-of-meme-explode/,"Best Meme Coins for Exponential Returns: Arctic Pablo, Dogs & Book of Meme Explode",trash,skip,already_trash,trash,
1075,18298,review,arctic pablo,https://theccpress.com/slept-on-dogecoins-meteoric-rise-arctic-pablo-coin-could-be-the-redemption-play/,Slept On Dogecoin’s Meteoric Rise? Arctic Pablo Coin Could Be the Redemption Play,publish,200,trash,trash,
1076,18296,review,btfd,https://theccpress.com/moodeng-hype-meets-btfds-0-0002-steal-300-free-tokens-before-may-26-5-top-new-meme-coins-to-join-today-dont-sleep/,MOODENG Hype Meets BTFD’s $0.0002 Steal—300% Free Tokens Before May 26: 5 Top New Meme Coins to Join Today—Don’t Sleep!,publish,410,,trash,
1077,18131,review,btfd,https://theccpress.com/btfd-coins-0-006-moon-price-and-final-stage-fomo-drive-the-6-top-new-meme-coins-to-buy-and-hold-for-long-term-with-goat-pengu-and-more/,"BTFD Coin’s $0.006 Moon Price and Final Stage FOMO Drive the 6 Top New Meme Coins to Buy and Hold for Long Term With GOAT, PENGU, and More",publish,200,trash,trash,
1078,18111,review,bdag,https://theccpress.com/bdag-surpasses-eth-and-tao-with-over-265m-raised-and-0-0020-entry/,BDAG Surpasses ETH and TAO with over $265M Raised and $0.0020 Entry,publish,410,,trash,
1079,17971,review,btfd,https://theccpress.com/top-new-meme-coins-to-buy-this-week-btfd-coin-slerf-simons-cat/,"Top New Meme Coins to Buy This Week: BTFD Coin, SLERF, Simon’s Cat",publish,200,trash,trash,
1080,17795,review,bdag,https://theccpress.com/before-doge-hits-0-65-or-sol-breaks-190-bdag-lets-you-double-for-50-offer-ends-soon/,"Before DOGE Hits $0.65 or SOL Breaks $190, BDAG Lets You Double for 50% – Offer Ends Soon",publish,410,,trash,
1081,17184,review,wai,https://theccpress.com/wai-eyes-top-50-marketcap-pi-network-shib-gain-steam/,WAI Eyes Top 50 Marketcap; Pi Network & SHIB Gain Steam,publish,200,trash,trash,
1082,17006,review,bdag,https://theccpress.com/mnt-momentum-builds-bonk-shifts-bdags-daily-150m-battles-spark-buying-surge/,"MNT Momentum Builds, BONK Shifts; BDAG’s Daily 150M Battles Spark Buying Surge!",publish,410,,trash,
1083,16858,review,arctic pablo,https://theccpress.com/didnt-buy-dogecoin-arctic-pablo-is-the-one-you-cant-miss-one-of-the-best-new-meme-coins-to-join-now/,Didn’t Buy Dogecoin? Arctic Pablo Is the One You Can’t Miss—One of the Best New Meme Coins to Join Now,publish,200,trash,trash,
1084,16856,review,btfd,https://theccpress.com/btfd-coin-climbs-past-7m-with-12200-bulls-locked-in-explore-the-4-best-new-meme-coins-to-join-this-month-with-bome-babydoge-and-more/,"BTFD Coin Climbs Past $7M With 12,200 Bulls Locked In — Explore the 4 Best New Meme Coins to Join This Month With BOME, BABYDOGE, and More",publish,410,,trash,
1085,16821,review,bdag,https://theccpress.com/start-mining-20-bdag-daily-with-blockdags-x1-app-no-equipment-required/,"Start Mining 20 BDAG Daily with BlockDAG’s X1 App, No Equipment Required",publish,200,trash,trash,
1086,16712,review,btfd,https://theccpress.com/dont-cry-over-missed-ponke-btfds-bulls-squad-could-trigger-8900-gains-as-the-best-new-meme-coin-to-join-today/,Don’t Cry Over Missed PONKE—BTFD’s Bulls Squad Could Trigger 8900% Gains as the Best New Meme Coin to Join Today,trash,skip,already_trash,trash,
1087,16624,review,bdag,https://theccpress.com/solana-tvl-hits-22b-bonk-price-nears-peak-bdag-go-live-reveal-to-announce-cexs/,"Solana TVL Hits $22B, BONK Price Nears Peak – BDAG GO LIVE Reveal to Announce CEXs",publish,200,trash,trash,
1088,16484,review,arctic pablo,https://theccpress.com/top-meme-coins-to-buy-for-2025-arctic-pablo-daddy-tate-melania/,"Top Meme Coins to Buy for 2025: Arctic Pablo, Daddy Tate, Melania",trash,skip,already_trash,trash,
1089,16482,review,btfd,https://theccpress.com/top-new-meme-coins-to-buy-this-week-btfd-pepe-and-floki-make-major-moves/,"Top New Meme Coins to Buy This Week: BTFD, PEPE, and FLOKI Make Major Moves",publish,200,trash,trash,
1090,16315,review,btfd,https://theccpress.com/got-4500-stack-405k-with-the-next-crypto-to-explode-soon-btfd-launches-may-27-as-hippo-and-cheems-boom/,Got $4500? Stack $405K With the Next Crypto to Explode Soon—BTFD Launches May 27 as HIPPO and CHEEMS Boom!,trash,skip,already_trash,trash,
1091,16148,review,arctic pablo,https://theccpress.com/missed-floki-inus-rocket-arctic-pablo-might-be-your-redemption-one-of-the-best-new-meme-coins-to-join-now/,Missed Floki Inu’s Rocket? Arctic Pablo Might Be Your Redemption— One of the Best New Meme Coins to Join Now,publish,200,trash,trash,
1092,16126,review,bdag,https://theccpress.com/bdag-tron-doge-price-update-champions-league-buzz-750m-dex-volume-price-drop/,"BDAG, Tron, & DOGE Price Update: Champions League Buzz, $750M DEX Volume, & Price Drop",publish,410,,trash,
1093,15797,review,bdag,https://theccpress.com/dot-and-pepe-eye-breakout-bdag-buyer-battle-rewards-9m-coins/,DOT and Pepe Eye Breakout: BDAG Buyer Battle Rewards 9M Coins,publish,200,trash,trash,
1094,15475,review,arctic pablo,https://theccpress.com/best-meme-coins-for-exponential-returns-arctic-pablo-notcoin-mubarak-2025/,"Best Meme Coins for Exponential Returns: Arctic Pablo, Notcoin, Mubarak (2025)",publish,410,,trash,
1095,15451,review,dragoin,https://theccpress.com/2025s-next-crypto-to-explode-dragoin-shib-or-pepe/,"2025’s Next Crypto to Explode: Dragoin, SHIB, or PEPE?",publish,200,trash,trash,
1096,15134,review,arctic pablo,https://theccpress.com/missed-doginme-at-the-bottom-arctic-pablo-coin-could-be-your-next-big-play/,Missed Doginme at the Bottom? Arctic Pablo Coin Could Be Your Next Big Play,publish,410,,trash,
1097,15115,review,bdag,https://theccpress.com/xrp-etf-momentum-grows-ethereum-faces-resistance-bdags-0-0019-price-nears-deadline/,"XRP ETF Momentum Grows, Ethereum Faces Resistance, BDAG’s $0.0019 Price Nears Deadline",publish,410,,trash,
1098,14970,review,btfd,https://theccpress.com/a-200-gain-is-getting-closer-with-btfds-may-27-launch-5-best-meme-coins-for-long-term-investment-like-chillguy/,A 200% Gain Is Getting Closer With BTFD’s May 27 Launch—5 Best Meme Coins for Long-Term Investment (Like CHILLGUY),publish,200,trash,trash,
1099,14749,review,arctic pablo,https://theccpress.com/arctic-pablo-coin-shiba-inu-and-brett-updates-best-new-meme-coins-for-exponential-returns/,"Arctic Pablo Coin, Shiba Inu, and Brett Updates: Best New Meme Coins for Exponential Returns",publish,200,trash,trash,
1100,14543,review,arctic pablo,https://theccpress.com/doginme-early-investors-struck-gold-now-arctic-pablo-coin-offers-the-next-big-shot-at-meme-coin-glory/,doginme Early Investors Struck Gold – Now Arctic Pablo Coin Offers the Next Big Shot at Meme Coin Glory,publish,410,,trash,
1101,14491,review,unsd,https://theccpress.com/ethereum-eyes-10k-xrp-grows-unsds-ai-agents-shift-2025/,"Ethereum Eyes $10K, XRP Grows, $UNSD’s AI Agents Shift 2025",publish,200,trash,trash,
1102,14375,review,arctic pablo,https://theccpress.com/arctic-pablo-coin-ponke-and-dogecoin-top-meme-coins-to-join-for-long-term/,"Arctic Pablo Coin, Ponke and Dogecoin: Top Meme Coins to Join for Long Term​",trash,skip,already_trash,trash,
1103,14355,review,dragoin,https://theccpress.com/xlm-targets-6-melania-crashes-97-dragoin-pays-out-early-users/,"XLM Targets $6, MELANIA Crashes 97%, & Dragoin Pays Out Early Users",publish,410,,trash,
1104,14353,review,dragoin,https://theccpress.com/hype-near-or-dragoin-which-crypto-will-lead-the-explosive-2025-breakout/,"HYPE, NEAR, or Dragoin: Which Crypto Will Lead the Explosive 2025 Breakout?",publish,410,,trash,
1105,14188,review,dragoin,https://theccpress.com/dragoin-mini-game-is-live-why-starting-today-might-be-your-smartest-meme-coin-move-of-2025/,"Dragoin Mini Game Is Live, Why Starting Today Might Be Your Smartest Meme Coin Move of 2025",publish,200,trash,trash,
1106,14005,review,arctic pablo,https://theccpress.com/missed-popcats-early-days-arctic-pablo-could-be-the-top-meme-coin-2025-youve-been-waiting-for/,Missed Popcat’s Early Days? Arctic Pablo Could Be the Top Meme Coin 2025 You’ve Been Waiting For,publish,410,,trash,
1107,13999,review,btfd,https://theccpress.com/best-new-meme-coins-for-significant-returns-btfd-pudgy-penguins-snek-updates/,"Best New Meme Coins for Significant Returns: BTFD, Pudgy Penguins, Snek Updates",publish,200,trash,trash,
1108,13970,review,dragoin,https://theccpress.com/2025-crypto-outlook-dragoin-dogecoin-or-ethereum/,"2025 Crypto Outlook: Dragoin, Dogecoin, or Ethereum?",publish,410,,trash,
1109,13883,review,arctic pablo,https://theccpress.com/if-you-regret-missing-notcoin-its-time-to-dive-into-arctic-pablo-coin-one-of-the-best-new-meme-coins-to-join-now/,"If You Regret Missing Notcoin, It’s Time to Dive Into Arctic Pablo Coin — One Of The Best New Meme Coins To Join Now",publish,200,trash,trash,
1110,13881,review,btfd,https://theccpress.com/win-big-with-btfds-limited-final100-promo-best-new-meme-coins-to-join-this-month-before-pengu-toshi-break-out/,"Win Big with BTFD’s Limited FINAL100 Promo: Best New Meme Coins to Join This Month Before PENGU, TOSHI Break Out!",publish,410,,trash,
1111,13692,review,bdag,https://theccpress.com/bdags-7th-ama-highlights-x1-growth-om-falls-avax-targets-etf-gains/,"BDAG’s 7th AMA Highlights X1 Growth, OM Falls & AVAX Targets ETF Gains",publish,200,trash,trash,
1112,13690,review,bdag,https://theccpress.com/eth-climbs-past-1600-bdag-gears-for-ethpanama-doge-surges/,"ETH Climbs Past $1,600, BDAG Gears for ETHPanama & DOGE Surges",publish,410,,trash,
1113,13686,review,bdag,https://theccpress.com/shiba-inu-climbs-stacks-breaks-out-bdag-unveils-explorer-upgrade/,"Shiba Inu Climbs, Stacks Breaks Out & BDAG Unveils Explorer Upgrade",publish,200,trash,trash,
1114,13366,review,bdag,https://theccpress.com/bdags-keynote-3-impresses-as-eth-price-crashes-ada-struggles/,BDAG’s Keynote 3 Impresses as ETH Price Crashes & ADA Struggles,trash,skip,already_trash,trash,
1115,13364,review,bdag,https://theccpress.com/shib-doge-or-bdag-which-crypto-is-best-positioned-for-massive-gains-in-2025/,"SHIB, DOGE, or BDAG, Which Crypto Is Best Positioned for Massive Gains in 2025 ?",publish,200,trash,trash,
1116,13354,review,bdag,https://theccpress.com/pi-network-gathers-steam-uni-eyes-15-bdags-buyer-battles-fuel-crypto-momentum/,"Pi Network Gathers Steam, UNI Eyes $15, BDAG’s Buyer Battles Fuel Crypto Momentum",publish,410,,trash,
1117,13348,review,dragoin,https://theccpress.com/dragoin-vs-gala-games-vs-render-token-earn-crypto-playing-games-with-telegrams-top-tap-to-earn-platform/,Dragoin vs Gala Games vs Render Token: Earn Crypto Playing Games with Telegram’s Top Tap-to-Earn Platform,publish,200,trash,trash,
1118,13330,review,dragoin,https://theccpress.com/sui-rallies-31-percent-solana-etf-news-fuels-optimism-dragoin-at-0-0000292-joins-most-popular-cryptos/,"SUI Rallies 31 Percent, Solana ETF News Fuels Optimism, Dragoin at $0.0000292 Joins Most Popular Cryptos",publish,410,,trash,
